# voltage, voltageRMS, current, currentRMS
0.0,0.0,-0.004783441268,0.0001487402825586811
399.9,0.30000000000000004,0.05032442803,8.919617066571812e-05
798.0,0.0,0.2015134422,0.0001943500279787953
1197.0,0.0,0.4709408753,0.00035693632804523776
1597.0,0.0,0.8785258223,0.0004174396034417466
1997.0,0.0,1.4422915889999999,0.0009760133000881286
2396.0,0.0,2.182617767,0.0010299303422275892
2794.0,0.0,3.120083208,0.0016258725071406261
3195.0,0.0,4.28803555,0.002009920329470729
3595.0,0.0,5.701237521,0.003731727900470481
3994.0,0.0,7.386558541999999,0.004111284412581477
4393.7,0.45825756949558405,9.393164654000001,0.006512231050790773
4793.1,0.3,11.75397989,0.009654705702863722
4992.0,0.0,13.074204279999998,0.005761806931475694
4592.4,0.4898979485566356,10.581917030000001,0.003825593141474861
4194.0,0.0,8.423996995,0.0008931178838566473
3793.7,0.45825756949558405,6.580637654999999,0.001791579436236497
3395.0,0.0,5.0304532349999995,0.0011686875197180996
2995.0,0.0,3.7345755279999997,0.0012521088937611806
2596.0,0.0,2.6767312629999997,0.0012751154470796308
2197.0,0.0,1.8271233439999999,0.0006262261003535532
1797.1,0.3,1.1663319399999998,0.000499844470850711
1397.2,0.4,0.6728308628,0.00024748996184445173
999.0,0.0,0.3304492516,0.00019076805175038378
598.0,0.0,0.1164270184,0.00012571632516439213
198.1,0.30000000000000004,0.012982516130000002,0.0001525941276265444
100.0,0.0,0.0016517153079999999,0.00011835260265207041
498.7,0.45825756949558405,0.08075822127999999,7.887609554262753e-05
897.9,0.30000000000000004,0.2634392457,0.00019792807848155992
1299.0,0.0,0.5733565266999999,0.00023976381733074187
1697.1,0.3,1.024075068,0.00038441944359775255
2097.0,0.0,1.638831462,0.0004624927714851552
2495.5,0.5,2.435202486,0.0007131972395656081
2895.0,0.0,3.4370794339999997,0.0007413415229460935
3295.1,0.3,4.669188154,0.0016466474661578356
3693.8,0.39999999999999997,6.14758882,0.002318647532597453
4092.9,0.3,7.908524032,0.0022261860373105516
4493.8,0.39999999999999997,9.995960606,0.005743378450094499
4892.3,0.45825756949558405,12.41683535,0.0051207068686363495
4693.0,0.0,11.17374956,0.002806236831488327
4292.5,0.5,8.929132927,0.0027821795046189127
3893.8,0.39999999999999997,7.014494667000001,0.002209679811701436
3496.0,0.0,5.398197475000001,0.0011048970069130635
3093.6,0.48989794855663565,4.033378494,0.0005662315678800122
2694.4,0.48989794855663565,2.918728344,0.0013635765759442081
2297.0,0.0,2.02362397,0.0007404301991950995
1896.5,0.5,1.315164865,0.0006424608251597108
1497.3,0.45825756949558405,0.7830413354,0.0004507363376385495
1098.0,0.0,0.40331776889999993,0.00030777600236973234
698.9,0.30000000000000004,0.158607735,0.00019782880901273838
298.0,0.0,0.029456027239999998,7.717442099005601e-05
