# voltage, voltageRMS, current, currentRMS
0.0,0.0,-0.004575927464,0.00011675546839491461
399.7,0.45825756949558394,0.02858403164,0.00014664744981012954
799.1,0.30000000000000004,0.11215822010000001,0.00014498396809816511
1197.0,0.0,0.25526805020000004,0.0002690290080522285
1597.0,0.0,0.4670086273,0.0002958685786943433
1998.0,0.0,0.7557295933000001,0.00033610879395758316
2397.0,0.0,1.127502174,0.0006842091467117303
2796.0,0.0,1.591264877,0.0007482564548074226
3194.4,0.48989794855663565,2.152934654,0.0005252110224128294
3594.1,0.3,2.8252021340000004,0.0011458884577846612
3994.3,0.45825756949558405,3.6171809550000007,0.0015474330892820201
4394.0,0.0,4.537907639,0.002080896634503722
4794.0,0.0,5.5994832169999995,0.002385366569427563
4994.0,0.0,6.18925711,0.0015946903882947088
4593.0,0.0,5.063081497000001,0.0006971050455282381
4194.1,0.3,4.080412331,0.0010574277538109385
3794.0,0.0,3.226540577,0.00047552505839439633
3396.0,0.0,2.496754426,0.00040375237210948077
2995.9,0.3,1.8768998720000003,0.0005377429680581417
2596.0,0.0,1.361333325,0.00027705558645328563
2196.2,0.39999999999999997,0.9417051518000001,0.000337863575643103
1797.0,0.0,0.6101900391999999,0.00027948057009059515
1397.0,0.0,0.3581901465,0.00017916250587176883
999.0,0.0,0.17994753859999998,0.00010555684229286121
598.0,0.0,0.06514573678999999,0.00012525817778279952
198.2,0.4,0.007250471134,0.0001545819824134113
100.0,0.0,0.000265953901606,0.00011876875660594951
498.3,0.45825756949558405,0.045585456930000004,0.00013825884042785875
899.0,0.0,0.14484495049999999,0.00015942964968364496
1297.4,0.48989794855663565,0.30565805020000003,0.00014475247950745878
1697.0,0.0,0.5376530344,0.0002124492596646337
2096.9,0.3,0.8475983333,0.00026148395889729026
2496.9,0.3,1.244065246,0.00031826492292432324
2896.0,0.0,1.7330200299999998,0.00038113585186911415
3295.0,0.0,2.3225833930000004,0.0007065839845772038
3694.4,0.48989794855663565,3.023501206,0.0009100595301649658
4093.5,0.5,3.8421843280000005,0.0008985919843042788
4493.0,0.0,4.794170767,0.0007864450841229154
4893.1,0.3,5.888148563,0.0018411784413688089
4693.7,0.45825756949558405,5.329296985,0.00031382340216269997
4293.3,0.45825756949558405,4.3092730580000005,0.0006261469623465167
3894.7,0.45825756949558405,3.426441266,0.0006462310887477235
3494.0,0.0,2.6643379969999996,0.0006185553743207724
3096.0,0.0,2.020931551,0.0004979685245364359
2697.0,0.0,1.481718319,0.00033345596127371576
2295.5,0.5,1.037245753,0.00018496287795395188
1896.0,0.0,0.6851493959999999,0.00022929641849797245
1497.2,0.4,0.4144050803,0.00017713499573774368
1098.0,0.0,0.21825321039999998,0.00028843683693702797
698.1,0.30000000000000004,0.08844031344,9.700618377052549e-05
299.8,0.4,0.01696257684,0.0002736238184815358
