# voltage, voltageRMS, current, currentRMS
0.6,0.66332495807108,-0.004687089957,0.00018297449889532574
399.6,0.48989794855663565,0.01871757495,0.0001177286674486151
798.0,0.0,0.07452909134999999,0.00012310304108992625
1197.1,0.3,0.16870654059999998,0.00014497533389387838
1597.0,0.0,0.3053034831,0.0002026965934846686
1996.9,0.3,0.48892709339999996,0.0003073104433048881
2396.0,0.0,0.7245325878,0.00045508451175202706
2794.0,0.0,1.014819992,0.00044531221974701345
3195.0,0.0,1.367277717,0.00047889109981393534
3595.0,0.0,1.783522361,0.0009764297869222222
3994.0,0.0,2.269772058,0.0008850449632397987
4394.0,0.0,2.8306965140000004,0.001158535145631843
4793.6,0.4898979485566356,3.472402348,0.0014804158871060994
4992.0,0.0,3.8238910170000002,0.0009791071699569017
4593.0,0.0,3.1470403179999997,0.0006370212219039491
4194.0,0.0,2.5509027879999997,0.000496050830455874
3793.9,0.3,2.0283021260000003,0.00043117063631932225
3395.0,0.0,1.57881553,0.0003946669175139985
2995.0,0.0,1.1936552170000003,0.00035920808142494125
2596.0,0.0,0.8717364091,0.00026310332826876394
2197.0,0.0,0.6073480353,0.00021194109570730574
1797.2,0.4,0.3967133586,0.00018361402610488504
1397.1,0.3,0.23502265270000003,0.00013172283812995915
999.0,0.0,0.11913120140000003,0.00016097351087567054
598.0,0.0,0.04327671817999999,0.00014158959782626586
198.0,0.0,0.003170372984,0.00016314736500223212
100.0,0.0,-0.001639715031,0.00021355365666033123
498.6,0.48989794855663565,0.029823656980000002,0.00012848580503299858
897.3,0.45825756949558405,0.09564543520999999,0.00012666636600303013
1299.0,0.0,0.20166146550000003,0.00023765324391863984
1697.2,0.4,0.3503587841,0.00014470876801042553
2097.0,0.0,0.5479180331,0.00012877895668117947
2495.4,0.48989794855663565,0.7972706697999999,0.00022197738627744026
2895.0,0.0,1.1040644020000001,0.0004075500706121334
3295.5,0.5,1.472499988,0.0003943131258732976
3693.9,0.3,1.9034945580000002,0.0005211418672837601
4093.0,0.0,2.4058664509999996,0.000511600884566313
4494.0,0.0,2.9862931379999997,0.0007201226423575641
4892.3,0.45825756949558405,3.644285514000001,0.0009186681765925994
4693.0,0.0,3.307163668,0.00019141724440599903
4292.9,0.3,2.689503522,0.0006991341550489213
3893.9,0.3,2.151099351,0.000386381570457116
3496.0,0.0,1.6853237140000001,0.00023376511648235575
3094.0,0.0,1.282391699,0.00046667115962848094
2695.0,0.0,0.9458675473,0.00017308481495326546
2297.1,0.3,0.6687821058000001,0.00027824883509290567
1896.6,0.48989794855663565,0.4441245563,0.000259611147390872
1497.9,0.3,0.2713031972,0.0001032524469151223
1098.0,0.0,0.14418934960000002,0.00020765701533740299
698.5,0.5,0.058625086329999986,0.00024325319688175666
300.0,0.0,0.010117844790999999,0.0001411617338753201
