# voltage, voltageRMS, current, currentRMS
0.0,0.0,-0.005571755515,0.0001067471763892079
397.0,0.0,0.008539637904999998,0.00013229927294196588
798.0,0.0,0.040259418469999995,0.00021969545870687885
1197.9,0.3,0.09135996002,0.00013515815613930038
1597.1,0.3,0.1648042869,0.00012364499571874876
1997.1,0.3,0.26244627429999995,0.00025745528121911757
2397.0,0.0,0.38619257770000004,0.00015207473198138697
2795.0,0.0,0.5377929808999998,0.00014937289623115252
3194.5,0.5,0.7193055544,0.00016505353599981535
3594.0,0.0,0.9331292871000001,0.00020768276852759648
3994.0,0.0,1.181113164,0.00023925280989778335
4395.0,0.0,1.46661144,0.0003523293774013658
4794.0,0.0,1.78858696,0.00044159134799041445
4994.0,0.0,1.965693023,0.00022379022646441365
4593.0,0.0,1.62334478,0.00030972945839875094
4193.7,0.45825756949558405,1.320918291,0.0002952474075906783
3793.8,0.39999999999999997,1.054985227,0.0002614209165330938
3396.0,0.0,0.8251082105,0.0002854054489967686
2995.0,0.0,0.627073903,0.00015098820099267372
2595.2,0.39999999999999997,0.45996353779999993,0.00018152842367729843
2196.0,0.0,0.3223404071,0.00015760070097080889
1797.0,0.0,0.21190282430000001,7.704354003295896e-05
1397.0,0.0,0.12623259080000002,0.00011496296032270154
998.0,0.0,0.06403690606999998,0.0001269046365939347
598.0,0.0,0.022570733779999998,0.00018649717789356914
198.1,0.30000000000000004,-9.930975266000002e-05,9.238015150560466e-05
100.0,0.0,-0.0030239531449999997,0.0001409872602227476
499.2,0.4,0.01499283481,0.00010239300190070982
899.0,0.0,0.05139731045,0.00011713623084386056
1299.1,0.3,0.10842267139999999,8.449819065779053e-05
1697.0,0.0,0.18747806640000003,0.00015605372227294335
2097.0,0.0,0.291402815,0.00013833932270399495
2495.8,0.39999999999999997,0.42185495030000003,0.0001510753076859696
2896.0,0.0,0.5811723498,0.000244113453945008
3294.3,0.45825756949558405,0.7701493546,0.0002530206403624872
3694.0,0.0,0.9919647644000001,0.000383844740275568
4094.0,0.0,1.248639144,0.0003623238078625241
4494.0,0.0,1.5417794560000002,0.0002782207336343262
4893.0,0.0,1.8731367549999998,0.000453501208824193
4693.0,0.0,1.703106501,0.00018016324860801813
4293.0,0.0,1.391404327,0.00027557202441646947
3893.6,0.48989794855663565,1.1173093819999997,0.00012153620035198962
3495.1,0.3,0.8790357472,0.00020959927133115287
3095.0,0.0,0.6729574682000001,0.0002774579305771897
2695.7,0.45825756949558405,0.49891652979999995,0.0002119639576922334
2296.7,0.45825756949558405,0.3542358379,0.00013004546053780482
1897.0,0.0,0.23705241949999997,0.00015265480186830687
1498.0,0.0,0.14569561849999998,0.00012042606236960829
1098.3,0.45825756949558405,0.07774137402,0.00017614840842736067
699.0,0.0,0.03134345,0.00011246240479922292
298.9,0.30000000000000004,0.003970327534,0.0001429222070124739
