# voltage, voltageRMS, current, currentRMS
11.0,12.806248474865697,-0.005934036062000001,0.0002481627254041295
398.0,0.0,0.008275822741000001,0.00013981603785368367
799.0,0.0,0.03979252669,0.0002012540937116936
1197.9,0.3,0.0913075099,8.69738470638368e-05
1597.0,0.0,0.1649630245,8.240083159076573e-05
1997.0,0.0,0.26273261299999995,0.00025201291308065945
2395.0,0.0,0.38645337199999996,0.0001313935835503534
2795.9,0.3,0.5390290255,0.00021921395857438518
3194.8,0.39999999999999997,0.7212803174,0.00012281873993263382
3594.9,0.3,0.9360691706,0.00024794114443722857
3994.5,0.5,1.1850971019999998,0.0002850228387971886
4393.0,0.0,1.469150928,0.00023468109531021842
4792.6,0.4898979485566356,1.7932843010000004,0.0004389352857415052
4992.3,0.45825756949558405,1.9706818509999997,0.0002254747617117832
4593.5,0.5,1.628939115,0.00018109072964955116
4193.0,0.0,1.324354677,0.00019033278866497096
3794.7,0.45825756949558405,1.0585597420000001,0.0003034006370724949
3394.0,0.0,0.8268032968,0.0003600141781754995
2995.0,0.0,0.6286289764000002,0.0003237028047015529
2596.0,0.0,0.4611864424,0.0001062768802658302
2195.3,0.45825756949558405,0.3228089393,0.0002130655253090268
1798.0,0.0,0.21209668059999998,0.00014220491760427985
1397.0,0.0,0.1260274248,0.00015011369509794733
998.9,0.30000000000000004,0.06344007962999999,0.0001141548351945709
599.0,0.0,0.021948053,0.00010326477953038902
198.0,0.0,-0.0009385910697,0.00012237930638066044
99.9,0.30000000000000004,-0.0037824042640000007,0.00013107489535346976
499.0,0.0,0.014550405859999999,0.00019018438463867189
898.0,0.0,0.05095889211,7.233272800781675e-05
1298.2,0.4,0.1081500275,0.00016209051950823788
1696.0,0.0,0.187795712,0.0001606612751119565
2096.2,0.39999999999999997,0.2920927676,0.00016703691375034022
2496.1,0.3,0.42349686340000003,0.00025678737505618594
2895.0,0.0,0.5828294948,0.00017848982258874142
3296.0,0.0,0.7736927511999999,0.00018263955113767438
3694.0,0.0,0.9957665136000001,0.00013026992041697503
4093.0,0.0,1.253041963,0.00022932793035524958
4494.4,0.4898979485566356,1.548442674,0.0004608744798792549
4892.0,0.0,1.879473605,0.0004578143370243679
4694.9,0.3,1.711180066,0.00020912050402585244
4294.0,0.0,1.396940087,0.00034354754788961235
3894.1,0.3,1.121661281,0.0002578246425169861
3495.0,0.0,0.8821509147000001,0.00020465454162468428
3095.0,0.0,0.6754016176,0.0002796918745770724
2695.0,0.0,0.5001275653999999,0.0002617977253851378
2296.0,0.0,0.35517165619999996,0.00011850004604201621
1897.0,0.0,0.2377559084,0.00013148054493589386
1498.0,0.0,0.1457832442,0.00014654092576259879
1098.0,0.0,0.07740820567,0.0001268381381527741
697.0,0.0,0.030914038890000002,0.00015370804825639133
300.0,0.0,0.0039753852140000006,0.00012625748850332626
