# voltage, voltageRMS, current, currentRMS
0.1,0.30000000000000004,-0.004871127175000001,0.00015932839136877347
397.0,0.0,0.009276694103000001,0.00015467059006977953
797.0,0.0,0.04094930825,0.00020337585655552654
1198.0,0.0,0.09255660788,0.00012309763546437054
1597.5,0.5,0.16586158430000003,0.0001830833233869515
1997.6,0.48989794855663565,0.26400146710000005,0.00014708779983904687
2396.0,0.0,0.3874463802,0.0001702019454259086
2795.5,0.5,0.539440433,0.00014950004695183275
3195.0,0.0,0.7209227587000001,9.413260877514424e-05
3595.0,0.0,0.9353352062000001,0.0003082158775335175
3994.0,0.0,1.182524227,0.0002652942095881375
4393.0,0.0,1.465938828,0.0003185842412235738
4793.0,0.0,1.787903128,0.0002865388166305006
4993.0,0.0,1.964213144,0.00018455508224916555
4593.9,0.3,1.623619297,0.00018765365059336746
4194.0,0.0,1.321441445,0.00019621020902344956
3794.0,0.0,1.0556130270000001,0.00023290181850083773
3396.0,0.0,0.8259701925,0.00015136109122508622
2995.1,0.3,0.6276407139,0.0003634889390967497
2595.7,0.45825756949558405,0.4606799552,0.00014673058023181122
2196.0,0.0,0.3228030338,0.00020152373614678887
1797.0,0.0,0.21217415650000002,0.0001706108897774338
1397.0,0.0,0.1266193209,0.00016693203309697702
998.3,0.45825756949558405,0.06415796746,0.00012972861589103068
598.0,0.0,0.02268051176,9.384323642126993e-05
# 198.0,0.0,0.000111891909968,0.00012327689019998528
99.8,0.4,-0.0028352382489999998,0.00013447942228230798
499.0,0.0,0.015587889669999999,0.00014395046886490548
899.0,0.0,0.05200840105,0.000146066011695194
1299.3,0.45825756949558405,0.10900816509999997,0.00012405603634926194
1697.0,0.0,0.1880895729,0.00014625149642342566
2097.0,0.0,0.2920783641,0.00015851931277193547
2496.0,0.0,0.4224585217,0.00013147624655812087
2895.0,0.0,0.5813301717999999,0.0001995986249931515
3295.0,0.0,0.7708002445,0.00031573863664597306
3694.0,0.0,0.9929807730999999,0.00011415626782304747
4094.0,0.0,1.250447954,0.00042340152806054896
4493.0,0.0,1.5439289090000001,0.0003156574119658433
4893.0,0.0,1.8775684,0.0004155359172442377
4693.0,0.0,1.7078170990000001,0.0002469806959845624
4293.8,0.39999999999999997,1.395604305,0.00021551057353408432
3894.0,0.0,1.1211910289999998,0.00019524287661524178
3494.0,0.0,0.8815614015,0.00018188852138509653
3095.0,0.0,0.6758498535,0.00020155388845085256
2694.6,0.48989794855663565,0.5006157344000001,0.00017114675803895957
2295.2,0.39999999999999997,0.3556751195,0.00012263234630085414
1897.0,0.0,0.23859748190000002,0.00014425420036618628
1498.0,0.0,0.1465552404,0.00013411351668508257
1097.0,0.0,0.07817872389,0.00011753129892268088
699.0,0.0,0.03155822906000001,0.0001528717451801557
298.9,0.30000000000000004,0.004127444179999999,0.00012324107099846287
