# voltage, voltageRMS, current, currentRMS
0.6,0.4898979485566356,-0.005371334968000001,0.00013077496886057194
398.2,0.4,0.008649572027,0.00012447469388382089
799.1,0.30000000000000004,0.040306777780000004,0.000151973800012423
1198.0,0.0,0.09154165624,0.00012873774065624586
1597.3,0.45825756949558405,0.16514912969999998,0.00013874880296568364
1997.0,0.0,0.26260973369999996,0.0001424065533134268
2395.2,0.39999999999999997,0.38543885389999993,0.00015811073307239092
2796.0,0.0,0.5373958973,0.00023115586931293235
3195.0,0.0,0.7187472933,0.00019130364544147648
3593.4,0.48989794855663565,0.9316856849,0.00038278838411070137
3995.0,0.0,1.180521419,0.00021244257993396988
4392.0,0.0,1.4630576300000002,0.00039605842816430747
4793.0,0.0,1.786271862,0.0005666592380752472
4992.9,0.3,1.962951061,0.00018989065492801708
4594.0,0.0,1.6226863200000001,0.0002130090193396337
4193.0,0.0,1.319343285,0.0003076305376665434
3795.0,0.0,1.0547691200000002,0.00018355187626386827
3394.7,0.45825756949558405,0.8238749857000001,0.00023646296449468925
2995.7,0.45825756949558405,0.6266416707,0.0001597057301026048
2596.0,0.0,0.4595832038,0.00016379319063614082
2195.9,0.3,0.3215852805,0.00025243838619721094
1797.0,0.0,0.2110722174,0.00020386960807301162
1397.4,0.48989794855663565,0.1257456653,0.0001273621880410705
999.0,0.0,0.06336796109000001,0.0001311848028043603
599.0,0.0,0.02206968447,0.00011985702796288572
198.0,0.0,-0.0003720046656,0.00012854863206985978
100.0,0.0,-0.0033353542690000002,0.00018270868518211714
499.0,0.0,0.01484376748,0.00011381352482885167
898.0,0.0,0.051099071149999994,9.165892954146e-05
1298.0,0.0,0.10781111439999999,8.579487026413731e-05
1696.6,0.48989794855663565,0.1868914368,0.00022565676260852578
2096.0,0.0,0.29090424140000004,0.00018675890937367188
2496.0,0.0,0.4217130557999999,0.00019743185336353202
2895.0,0.0,0.5801833312,0.00013874060046199807
3296.0,0.0,0.7703100572999999,0.00013883605928576394
3694.0,0.0,0.9912701824999999,0.00034593185422077935
4093.1,0.3,1.24769655,0.000349760209143343
4493.0,0.0,1.540352982,0.00028822297367834155
4892.0,0.0,1.871451388,0.0003277788091929959
4695.0,0.0,1.703645754,0.00020116560487322958
4294.0,0.0,1.391280305,0.00024505801595742227
3893.0,0.0,1.115645404,0.00030658698485750617
3495.2,0.39999999999999997,0.8777638197,0.00022186376230518562
3095.0,0.0,0.6721097287000001,0.00029607628516247695
2695.0,0.0,0.49779256,0.00013080577348879404
2296.0,0.0,0.3531545823,0.0001761904496816135
1897.0,0.0,0.2365306888,6.910725275801912e-05
1498.0,0.0,0.1453271312,0.0001310086373234998
1098.0,0.0,0.07726020573999999,0.0001647425332223523
697.4,0.48989794855663565,0.0310161228,0.00015687322241963336
299.9,0.30000000000000004,0.004021318044,0.0001125714928946337
