# voltage, voltageRMS, current, currentRMS
0.5,0.5,-0.005453157831,0.00013151026724501867
398.1,0.3,0.008767506186,0.00017082272997217157
799.0,0.0,0.0403973466,0.00012606543323099163
1198.0,0.0,0.0915741589,0.00012777818529936336
1597.1,0.3,0.16513867629999998,0.00016362483685372552
1997.0,0.0,0.26288278,0.00015432291379506927
2395.0,0.0,0.3861377435,0.0002152757106899182
2795.9,0.3,0.5382557723,0.00022505534059070589
3195.0,0.0,0.7200616002,0.00019555733830914663
3593.5,0.5,0.9335345999000001,0.0002903161497862186
3994.8,0.39999999999999997,1.1827903120000003,0.0002559243689373826
4393.0,0.0,1.466600803,0.00044771128274928535
4793.0,0.0,1.78958586,0.00040285666294604414
4992.6,0.4898979485566356,1.967110774,0.0002683744323217405
4593.7,0.45825756949558405,1.626204627,0.000289055848619266
4193.0,0.0,1.3226870139999998,0.00028371768577938836
3794.9,0.3,1.056975508,0.0003263775538789563
3394.1,0.3,0.8258645447999999,0.00018484697854213557
2995.0,0.0,0.6279853482,0.0002230898860055322
2596.0,0.0,0.46084408320000003,0.00021309685807716482
2195.9,0.3,0.322776546,0.0002477906882402962
1798.0,0.0,0.21237508949999997,0.00014777990775084927
1397.1,0.3,0.12625736029999998,0.00020630206016617486
999.0,0.0,0.06363804021,0.0001869989836115325
599.0,0.0,0.02220870916,0.00011077491442077736
198.0,0.0,-0.00042634630149999996,0.00011214103636214823
100.0,0.0,-0.00339278389,0.0001412947344331558
499.0,0.0,0.014994247460000002,0.00018480046975072968
898.0,0.0,0.05146837089999999,0.00012166810300497334
1298.2,0.4,0.10823841370000001,0.00012828958640049266
1696.5,0.5,0.1876820423,0.0001099990267321037
2096.0,0.0,0.29169496970000003,0.00012054555963789125
2496.0,0.0,0.42263444869999994,0.00016264969446761954
2895.0,0.0,0.5817090793,0.00021813583977011672
3296.0,0.0,0.7721603276,0.00021616968564494723
3694.0,0.0,0.9932321225,0.0002492401207768254
4093.0,0.0,1.250072173,0.0002543885950293786
4493.0,0.0,1.543505502,0.00048527843343391686
4892.0,0.0,1.875121961,0.00040318525224638006
4695.0,0.0,1.7072890700000003,0.00013595738324927693
4294.0,0.0,1.39418821,0.0002835701412702184
3894.1,0.3,1.119226563,0.00023560041171653384
3495.0,0.0,0.8801886215,0.00019636360816164346
3095.0,0.0,0.6738408270999999,0.00021302195195401128
2695.0,0.0,0.4992593536,0.00014374936064080775
2296.0,0.0,0.35429836760000005,0.00013780311497654766
1897.0,0.0,0.23739805200000003,0.0001537013212903493
1498.0,0.0,0.1455101198,0.00011597393707191198
1097.9,0.3,0.07739488035,0.00011884751793225788
697.1,0.30000000000000004,0.03098845143,0.000127466771072167
300.0,0.0,0.0039504079490000005,0.00014558030431997764
