# voltage, voltageRMS, current, currentRMS
0.0,0.0,-0.005564479311999999,0.0001401191572363972
397.1,0.3,0.008989604085,0.0002085681008931145
798.0,0.0,0.040871461490000004,0.00010683141929889009
1198.0,0.0,0.09226860881,0.0001466898826814251
1597.1,0.3,0.1655292679,0.00015851295417690465
1997.5,0.5,0.2635861333,0.00022936771593580978
2396.0,0.0,0.3874347991,6.562190084942979e-05
2794.0,0.0,0.5390565160999999,0.00014987973470582586
3195.0,0.0,0.7218147196,0.0002324560221625406
3595.0,0.0,0.9366058842999999,0.00024666713565411896
3994.0,0.0,1.184978702,0.00030466867734635995
4393.0,0.0,1.469447321,0.0004100104206589598
4793.0,0.0,1.793112685,0.00047922551645862186
4993.0,0.0,1.9707431400000002,0.00022690073737208907
4593.4,0.4898979485566356,1.6291043939999998,0.00022839589410498167
4194.0,0.0,1.325785954,0.00025706599896523194
3794.0,0.0,1.0592188310000001,0.0002246770942686702
3396.0,0.0,0.8283220963,0.0003989780059356993
2995.0,0.0,0.6292698169,0.0001369333449050289
2595.3,0.45825756949558405,0.4616682549999999,0.000190781785102245
2197.1,0.3,0.3238740297,0.0001139425933187599
1797.0,0.0,0.2125391676,8.97593685184977e-05
1397.0,0.0,0.1265959639,0.0001360667650644002
998.0,0.0,0.06391011644,0.00016046432653612762
598.0,0.0,0.022175494669999997,0.00010989804428766685
198.2,0.4,-0.00047452101160000003,0.00013243149031585714
100.0,0.0,-0.003733662801,0.00012609261439407596
499.1,0.3,0.014779200449999998,0.00014763039857799122
899.0,0.0,0.05130846327000001,0.0001343669534992822
1299.0,0.0,0.1089116523,0.0002170605669890582
1698.0,0.0,0.18814620459999998,8.019501179150016e-05
2097.0,0.0,0.29242134560000005,0.00018110109667487
2495.9,0.3,0.42323506019999996,0.0001614012045257243
2895.0,0.0,0.582615835,0.00021502183993770272
3294.6,0.48989794855663565,0.7728967062,0.00018420948441367314
3694.0,0.0,0.9958369036000001,0.000276189146722705
4094.0,0.0,1.253204355,0.00028492784694547716
4493.0,0.0,1.546300999,0.0003279362184464693
4893.0,0.0,1.8795030659999998,0.00043099713164242165
4693.0,0.0,1.7087374229999999,0.00013285632217172836
4293.6,0.4898979485566356,1.3961793740000001,0.0003322307491849666
3893.9,0.3,1.120766077,0.00021413992140886478
3494.0,0.0,0.8812798785,0.00023887062972672906
3095.0,0.0,0.6753143856999999,0.00021248361895922504
2694.2,0.39999999999999997,0.5001875768999999,0.0002519164110205751
2295.2,0.39999999999999997,0.3551475214,0.0002074207635687444
1897.0,0.0,0.23828278149999998,0.00015548387917996398
1498.0,0.0,0.1462268891,6.727142895085184e-05
1098.5,0.5,0.077895881,0.00017406221434233886
699.1,0.30000000000000004,0.031258124990000004,0.00012285532487039673
299.0,0.0,0.0040324963,0.0001337444411512307
