# voltage, voltageRMS, current, currentRMS
1.0,0.0,-0.005698201121000001,0.0001416965083339579
400.0,0.0,0.018020266740000002,0.00018373416465466714
799.0,0.0,0.07711873313999999,0.00017245662156202153
1198.0,0.0,0.1770978715,0.00027648355102980214
1597.0,0.0,0.3233475045,0.00016198541188529235
1997.6,0.48989794855663565,0.521282169,0.0003465872630853839
2395.0,0.0,0.7736423308,0.00033391653861339755
2794.7,0.45825756949558405,1.088312615,0.00048324444059394286
3195.0,0.0,1.4703086109999999,0.0003967645324735993
3594.3,0.45825756949558405,1.9204450050000001,0.00035017210483556877
3994.0,0.0,2.4485194960000003,0.0008945091383122163
4394.0,0.0,3.0591335180000003,0.0010490007665277896
4793.0,0.0,3.7565697029999994,0.0012892110751624192
4993.0,0.0,4.1440585720000005,0.0006478311062120538
4593.0,0.0,3.4019516100000002,0.000579327788320223
4193.3,0.45825756949558405,2.7506478800000003,0.00042148689507516085
3794.0,0.0,2.183170507,0.0003683355137656378
3394.9,0.3,1.693646245,0.00044696383008578725
2995.1,0.3,1.278315127,0.0003034343819691128
2595.0,0.0,0.9295831162000001,0.00028958826655779875
2195.1,0.3,0.6452806222,0.0003704289061112001
1797.4,0.48989794855663565,0.41985429879999997,0.00033417891800227513
1397.0,0.0,0.2471884211,0.00018246882949942642
998.0,0.0,0.1237710659,0.00016424531116439968
599.0,0.0,0.043720233739999996,0.0001225182652354847
199.0,0.0,0.00234228081,0.0001746843767264719
